E   ;01;***;V;****;HEL;HEL;13    ;05;01;01;VIHR  ;GRÖNA ;GREEN ;0002;Helsingin vaalipiiri                    ;Helsingfors valkrets                    ;Zahra                                             ;Abdulla                                           ;2;045;kätilö                                                                                                                                                                                                  ;091;Helsinki                                ;Helsingfors                             ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;15    ;04;07;05;VAS   ;VÄNST ;LEFT  ;0070;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Sirkka-Liisa                                      ;Pinola                                            ;2;052;sosionomi, erityisohjaaja                                                                                                                                                                               ;244;Kempele                                 ;Kempele                                 ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;15    ;04;07;05;VAS   ;VÄNST ;LEFT  ;0071;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Tarmo                                             ;Raatikainen                                       ;1;048;luokanopettaja                                                                                                                                                                                          ;305;Kuusamo                                 ;Kuusamo                                 ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;15    ;04;07;05;VAS   ;VÄNST ;LEFT  ;0072;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Jarmo                                             ;Salo                                              ;1;032;kirvesmies                                                                                                                                                                                              ;084;Haukipudas                              ;Haukipudas                              ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;15    ;04;07;05;VAS   ;VÄNST ;LEFT  ;0073;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Hanna                                             ;Sarkkinen                                         ;2;022;opiskelija                                                                                                                                                                                              ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;15    ;04;07;05;VAS   ;VÄNST ;LEFT  ;0074;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Paavo                                             ;Tihinen                                           ;1;066;koneurakoitsija                                                                                                                                                                                         ;615;Pudasjärvi                              ;Pudasjärvi                              ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;15    ;04;07;05;VAS   ;VÄNST ;LEFT  ;0075;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Noora                                             ;Valkonen                                          ;2;027;rakennusinsinööri                                                                                                                                                                                       ;494;Muhos                                   ;Muhos                                   ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;15    ;04;07;05;VAS   ;VÄNST ;LEFT  ;0076;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Kirsti                                            ;Vehmas                                            ;2;045;perhepäivähoitaja                                                                                                                                                                                       ;746;Sievi                                   ;Sievi                                   ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;31    ;16;08;06;M11   ;F11   ;C11   ;0077;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Hermanni                                          ;Kinnunen                                          ;1;027;ohjelmistosuunnittelija                                                                                                                                                                                 ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;31    ;16;08;06;M11   ;F11   ;C11   ;0078;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Hantta                                            ;Klaar                                             ;2;042;mielenterveyshoitaja                                                                                                                                                                                    ;139;Ii                                      ;Ii                                      ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;31    ;16;08;06;M11   ;F11   ;C11   ;0079;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Jukka                                             ;Klaar                                             ;1;022;työtön                                                                                                                                                                                                  ;139;Ii                                      ;Ii                                      ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;31    ;16;08;06;M11   ;F11   ;C11   ;0080;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Lauri                                             ;Pekkarinen                                        ;1;026;opiskelija                                                                                                                                                                                              ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;31    ;16;08;06;M11   ;F11   ;C11   ;0081;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Ritva                                             ;Puolakka                                          ;2;058;merkonomi                                                                                                                                                                                               ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;31    ;16;08;06;M11   ;F11   ;C11   ;0082;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Juuso                                             ;Raitala                                           ;1;026;filosofian maisteri                                                                                                                                                                                     ;837;Tampere                                 ;Tammerfors                              ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;31    ;16;08;06;M11   ;F11   ;C11   ;0083;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Taneli                                            ;Voltti                                            ;1;022;opiskelija, yrittäjä                                                                                                                                                                                    ;977;Ylivieska                               ;Ylivieska                               ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0084;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Sirkku                                            ;Asheesh                                           ;2;045;yhteiskuntatieteiden maisteri, palvelusihteeri                                                                                                                                                          ;244;Kempele                                 ;Kempele                                 ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0085;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Jussi                                             ;Autio                                             ;1;028;toimitusjohtaja, pelisuunnittelija                                                                                                                                                                      ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0086;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Pekka                                             ;Elonheimo                                         ;1;053;pappi, teologian maisteri                                                                                                                                                                               ;748;Siikajoki                               ;Siikajoki                               ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0087;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Satu                                              ;Haapanen                                          ;2;042;kasvatustieteen maisteri, luokanopettaja                                                                                                                                                                ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0088;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Janne                                             ;Hakkarainen                                       ;1;023;opiskelija, filosofian ylioppilas                                                                                                                                                                       ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0089;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Hanna                                             ;Halmeenpää                                        ;2;035;biologian ja maantiedon opettaja, filosofian maisteri                                                                                                                                                   ;208;Kalajoki                                ;Kalajoki                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0090;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Sakari                                            ;Hankonen                                          ;1;040;maanviljelijä                                                                                                                                                                                           ;791;Siikalatva                              ;Siikalatva                              ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0091;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Johan                                             ;Heino                                             ;1;054;yrittäjä, toimitusjohtaja                                                                                                                                                                               ;620;Puolanka                                ;Puolanka                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0092;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Miia                                              ;Hirsikangas                                       ;2;036;luonnontieteiden ylioppilas                                                                                                                                                                             ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0093;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Juhani                                            ;Kela                                              ;1;057;maaseudun kehittäjä                                                                                                                                                                                     ;777;Suomussalmi                             ;Suomussalmi                             ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0094;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Marika                                            ;Kemppainen                                        ;2;020;opiskelija                                                                                                                                                                                              ;205;Kajaani                                 ;Kajana                                  ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0095;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Terttu                                            ;Kuusela                                           ;2;064;yhteiskuntatieteiden maisteri, sosiodraamaohjaaja                                                                                                                                                       ;084;Haukipudas                              ;Haukipudas                              ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0096;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Latekoe                                           ;Lawson Hellu                                      ;1;048;tietoliikenneinsinööri                                                                                                                                                                                  ;567;Oulunsalo                               ;Oulunsalo                               ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0097;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Marja                                             ;Lähde                                             ;2;053;filosofian maisteri, liiketoimintajohtaja                                                                                                                                                               ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0098;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Erkki                                             ;Pulliainen                                        ;1;072;emeritusprofessori, kansanedustaja                                                                                                                                                                      ;564;Oulu                                    ;Uleåborg                                ;  ; ;1; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0099;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Maarit                                            ;Sihvonen                                          ;2;050;toimitusjohtaja, fysioterapeutti                                                                                                                                                                        ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0100;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Otto                                              ;Simola                                            ;1;027;filosofian maisteri                                                                                                                                                                                     ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;13    ;05;09;07;VIHR  ;GRÖNA ;GREEN ;0101;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Aruna                                             ;Somani                                            ;2;048;yhteisötyöntekijä                                                                                                                                                                                       ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;32    ;17;10;08;VP    ;FP    ;BWF   ;0102;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Jari                                              ;Kaarlela                                          ;1;035;metsäkoneasentaja                                                                                                                                                                                       ;535;Nivala                                  ;Nivala                                  ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;32    ;17;10;08;VP    ;FP    ;BWF   ;0103;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Timo                                              ;Rytkönen                                          ;1;032;puuseppä, kirvesmies                                                                                                                                                                                    ;205;Kajaani                                 ;Kajana                                  ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;32    ;17;10;08;VP    ;FP    ;BWF   ;0104;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Lauri                                             ;Oikarinen                                         ;1;032;ympäristösuunnittelija, opiskelija                                                                                                                                                                      ;297;Kuopio                                  ;Kuopio                                  ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0105;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Tytti                                             ;Tuppurainen                                       ;2;035;filosofian maisteri, projektisuunnittelija                                                                                                                                                              ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0106;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Raimo                                             ;Piirainen                                         ;1;058;kansanedustaja, veturinkuljettaja                                                                                                                                                                       ;205;Kajaani                                 ;Kajana                                  ;  ; ;1; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0107;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Tuija                                             ;Pohjola                                           ;2;056;uinninopettaja, projektisuunnittelija                                                                                                                                                                   ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0108;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Risto                                             ;Säkkinen                                          ;1;051;aluetoimitsija, opettaja                                                                                                                                                                                ;139;Ii                                      ;Ii                                      ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0109;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Jari                                              ;Männikkö                                          ;1;041;pääluottamusmies                                                                                                                                                                                        ;563;Oulainen                                ;Oulainen                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0110;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Pirjo                                             ;Sirviö                                            ;2;055;erikoissairaanhoitaja, tutkimuskoordinaattori                                                                                                                                                           ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0111;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Paavo                                             ;Törmi                                             ;1;046;radiotoimittaja                                                                                                                                                                                         ;678;Raahe                                   ;Brahestad                               ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0112;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Henri                                             ;Kylén                                             ;1;023;yhteisöpedagogian opiskelija                                                                                                                                                                            ;084;Haukipudas                              ;Haukipudas                              ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0113;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Tiina                                             ;Partanen                                          ;2;034;taiteen maisteri, aineenopettaja                                                                                                                                                                        ;425;Liminka                                 ;Limingo                                 ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0114;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Miikka-Aukusti                                    ;Heiskanen                                         ;1;023;opiskelija                                                                                                                                                                                              ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0115;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Sari                                              ;Halonen                                           ;2;044;diplomi-insinööri, vanhempi asiantuntija                                                                                                                                                                ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0116;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Tomi                                              ;Taka-Eilola                                       ;1;030;opiskelija, yrittäjä                                                                                                                                                                                    ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0117;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Jarmo                                             ;Haapaniemi                                        ;1;047;asemamestari                                                                                                                                                                                            ;244;Kempele                                 ;Kempele                                 ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0118;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Jaana                                             ;Jurmu                                             ;2;038;nuoriso-ohjaaja, työsuojeluvaltuutettu                                                                                                                                                                  ;305;Kuusamo                                 ;Kuusamo                                 ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0119;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Kari                                              ;Nikulainen                                        ;1;066;rovasti                                                                                                                                                                                                 ;290;Kuhmo                                   ;Kuhmo                                   ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0120;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Veijo                                             ;Ruonala                                           ;1;048;linja-autonkuljettaja                                                                                                                                                                                   ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0121;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Antti                                             ;Tokola                                            ;1;024;hallintotieteiden maisteri                                                                                                                                                                              ;977;Ylivieska                               ;Ylivieska                               ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;1     ;03;11;09;SDP   ;SDP   ;SDP   ;0122;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Tyyne                                             ;Tuikka                                            ;2;062;sairaanhoitaja, yrittäjä                                                                                                                                                                                ;626;Pyhäjärvi                               ;Pyhäjärvi                               ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;5     ;07;12;10;RKP   ;SFP   ;SPP   ;0123;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Sampo                                             ;Backman                                           ;1;039;rektor, rehtori                                                                                                                                                                                         ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;5     ;07;12;10;RKP   ;SFP   ;SPP   ;0124;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Mats                                              ;Hilli                                             ;1;032;läräre, opettaja                                                                                                                                                                                        ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;30    ;15;13;11;PIR   ;PIR   ;PIR   ;0125;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Jere                                              ;Hakkarainen                                       ;1;032;nuorisotyönohjaaja                                                                                                                                                                                      ;785;Vaala                                   ;Vaala                                   ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;30    ;15;13;11;PIR   ;PIR   ;PIR   ;0126;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Ensio                                             ;Mäntykangas                                       ;1;054;tuntiopettaja                                                                                                                                                                                           ;148;Inari                                   ;Enare                                   ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;30    ;15;13;11;PIR   ;PIR   ;PIR   ;0127;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Toni                                              ;Salomäki                                          ;1;031;mediatekniikan insinööri (AMK)                                                                                                                                                                          ;271;Kokemäki                                ;Kumo                                    ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;30    ;15;13;11;PIR   ;PIR   ;PIR   ;0128;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Niko                                              ;Mourujärvi                                        ;1;022;opiskelija                                                                                                                                                                                              ;305;Kuusamo                                 ;Kuusamo                                 ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;30    ;15;13;11;PIR   ;PIR   ;PIR   ;0129;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Niko                                              ;Tikkanen                                          ;1;020;opiskelija                                                                                                                                                                                              ;205;Kajaani                                 ;Kajana                                  ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0130;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Pia                                               ;Bergström                                         ;2;036;myyntipäällikkö                                                                                                                                                                                         ;678;Raahe                                   ;Brahestad                               ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0131;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Outi                                              ;Ervasti                                           ;2;047;lehtori, apulaisjohtaja                                                                                                                                                                                 ;564;Oulu                                    ;Uleåborg                                ;  ; ; ;1; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0132;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Henri                                             ;Heikkinen                                         ;1;026;opiskelija, toimitusjohtaja                                                                                                                                                                             ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0133;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Miariikka                                         ;Heikkinen                                         ;2;040;yrittäjä, vuokravälittäjä                                                                                                                                                                               ;205;Kajaani                                 ;Kajana                                  ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0134;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Hannu                                             ;Juntunen                                          ;1;051;varatuomari, tuntiopettaja                                                                                                                                                                              ;205;Kajaani                                 ;Kajana                                  ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0135;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Mari                                              ;Kangas                                            ;2;040;insinööri                                                                                                                                                                                               ;084;Haukipudas                              ;Haukipudas                              ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0136;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Jorma                                             ;Kortesoja                                         ;1;050;toimitusjohtaja, yrittäjä                                                                                                                                                                               ;563;Oulainen                                ;Oulainen                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0137;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Esko                                              ;Kurvinen                                          ;1;058;insinööri, yrittäjä                                                                                                                                                                                     ;564;Oulu                                    ;Uleåborg                                ;  ; ; ;1; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0138;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Suvi                                              ;Lindén                                            ;2;048;kansanedustaja, viestintäministeri                                                                                                                                                                      ;564;Oulu                                    ;Uleåborg                                ;  ; ;1; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0139;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Kalle                                             ;Luhtasela                                         ;1;050;lukion rehtori, pastori                                                                                                                                                                                 ;977;Ylivieska                               ;Ylivieska                               ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0140;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Jasmin                                            ;Mäntylä                                           ;2;028;juontaja                                                                                                                                                                                                ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0141;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Anne                                              ;Niskanen                                          ;2;040;luokanopettaja                                                                                                                                                                                          ;494;Muhos                                   ;Muhos                                   ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0142;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Heikki                                            ;Pesämaa                                           ;1;045;yrittäjä                                                                                                                                                                                                ;564;Oulu                                    ;Uleåborg                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0143;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Lyly                                              ;Rajala                                            ;1;059;kansanedustaja, toimittaja                                                                                                                                                                              ;564;Oulu                                    ;Uleåborg                                ;  ; ;1; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0144;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Pekka                                             ;Simonen                                           ;1;040;suunnitteluinsinööri                                                                                                                                                                                    ;255;Kiiminki                                ;Kiiminki                                ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0145;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Eero                                              ;Suutari                                           ;1;054;toimitusjohtaja, insinööri                                                                                                                                                                              ;205;Kajaani                                 ;Kajana                                  ;  ; ; ; ; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0146;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Mari-Leena                                        ;Talvitie                                          ;2;030;ympäristötekniikan diplomi-insinööri                                                                                                                                                                    ;564;Oulu                                    ;Uleåborg                                ;  ; ; ;1; ;          ;0000000;
E   ;14;***;V;****;OUL;ULE;4     ;02;14;12;KOK   ;SAML  ;NCP   ;0147;Oulun vaalipiiri                        ;Uleåborgs valkrets                      ;Martti                                            ;Turunen                                           ;1;064;filosofian kandidaatti, rehtori                                                                                                                                                                         ;305;Kuusamo                                 ;Kuusamo                                 ;  ; ; ; ; ;          ;0000000;
